t,data
0.433,1.05213480494497
0.434,1.06727114112584
0.435,1.07080793055263
0.436,1.08132717464819
0.437,1.07263200679552
0.438,1.05974059680903
0.439,1.07597869471952
0.44,1.09667180281186
0.441,1.07169545250819
0.442,1.07575882063555
0.443,1.08401238846749
0.444,1.06409023998012
0.445,1.05043725711732
0.446,1.08327143969827
0.447,1.06946194945012
0.448,1.09373652775873
0.449,1.06500408874753
0.45,1.07367476034869
0.451,1.05968565434213
0.452,1.06856404671088
0.453,1.07607416548586
0.454,1.07022930523691
0.455,1.08714985670206
0.456,1.07552106385086
0.457,1.06880385257907
0.458,1.08520243065664
0.459,1.05491698047615
0.46,1.07543843940693
0.461,1.08055755789403
0.462,1.08142581879961
0.463,1.08198611616843
0.464,1.07371614385189
0.465,1.08448822252934
0.466,1.07486963265903
0.467,1.05544398733749
0.468,1.07388669596339
0.469,1.0670975757184
0.47,1.06555802375035
0.471,1.0712436655427
0.472,1.06725313586284
0.473,1.07299165928285
0.474,1.08840653882807
0.475,1.08718497826323
0.476,1.09078765315299
0.477,1.06858827467959
0.478,1.07776608008958
0.479,1.09471755958936
0.48,1.08073341273655
0.481,1.06489034847032
0.482,1.08251493648111
0.483,1.08459854799162
0.484,1.07132113773498
0.485,1.0677895954869
0.486,1.07867876739121
0.487,1.08253646683634
0.488,1.07959448415333
0.489,1.05911406303369
0.49,1.07224514386558
0.491,1.06100486338271
0.492,1.06234091978085
0.493,1.08256734875286
0.494,1.0733875847187
0.495,1.07606991191429
0.496,1.06889483245803
0.497,1.0854975469585
0.498,1.06607232693032
0.499,1.05660397333046
0.5,1.0790633482207
0.501,1.07978242216748
0.502,1.07463171518813
0.503,1.09741482596259
0.504,1.07522398928469
0.505,1.07084011645952
0.506,1.0763037991397
0.507,1.07048524626785
0.508,1.08653057366007
0.509,1.06009738773367
0.51,1.06386496853915
0.511,1.07422200391251
0.512,1.0688426434164
0.513,1.07285601005096
0.514,1.0749207686185
0.515,1.08848067121194
0.516,1.08219457183512
0.517,1.06270713759928
0.518,1.06487143871334
0.519,1.0714724511011
0.52,1.09569471662813
0.521,1.06751267883079
0.522,1.06993982800796
0.523,1.07012610243607
0.524,1.07282762414088
0.525,1.05095833982679
0.526,1.08283809024849
0.527,1.06422441821074
0.528,1.08565074024861
0.529,1.08671030551307
0.53,1.05656902283318
0.531,1.08768824336339
0.532,1.06359900495023
0.533,1.06171845629644
0.534,1.07119662337529
0.535,1.06543984241565
0.536,1.05707521923238
0.537,1.08085817181976
0.538,1.08235595956498
0.539,1.07909221502478
0.54,1.07031646706262
0.541,1.08329152047337
0.542,1.07878241897604
0.543,1.06775885856269
0.544,1.08112590978749
0.545,1.06575856832266
0.546,1.06173625905688
0.547,1.07545959768529
0.548,1.07786068042726
0.549,1.06214509294068
0.55,1.09171674864212
0.551,1.07127169947114
0.552,1.08335437747862
0.553,1.07409756572342
0.554,1.05453847504325
0.555,1.05740705061383
0.556,1.08618152871597
0.557,1.0648941515362
0.558,1.09860625636263
0.559,1.07497788913082
0.56,1.08467113919079
0.561,1.07139130046774
0.562,1.06738542294313
0.563,1.08616082719251
0.564,1.06654286544977
0.565,1.05615941924221
0.566,1.05904458672946
0.567,1.08429956987595
0.568,1.07126844341533
0.569,1.0799371809245
0.57,1.07968153408948
0.571,1.06601349975419
0.572,1.07606666750951
0.573,1.08264912984475
0.574,1.07373159986985
0.575,1.07717044150549
0.576,1.07386194737094
0.577,1.08415119929823
0.578,1.06441965524816
0.579,1.08481463063335
0.58,1.06496779116631
0.581,1.06779910227905
0.582,1.07559568847858
0.583,1.06683840238381
0.584,1.0794695837525
0.585,1.08303086774313
0.586,1.0906697197435
0.587,1.08552847079497
0.588,1.08254064035421
0.589,1.08078085902252
0.59,1.07882424244232
0.591,1.07649916479262
0.592,1.08280652375989
0.593,1.06938705623838
0.594,1.07616027481323
0.595,1.09531292985988
0.596,1.08170430653708
0.597,1.07842902413623
0.598,1.07683376999789
0.599,1.09292754560093
0.6,1.05088733039688
0.601,1.07620023108198
0.602,1.07008490346568
0.603,1.06527911129491
0.604,1.06086759481962
0.605,1.07319100760939
0.606,1.07300982092529
0.607,1.07055621006553
0.608,1.07883421296214
0.609,1.06980040432631
0.61,1.07421973805702
0.611,1.084523030167
0.612,1.06350336266201
0.613,1.07903450415181
0.614,1.07052170639535
0.615,1.07274173922553
0.616,1.07971282629844
0.617,1.07805720714734
0.618,1.07811094693486
0.619,1.080483491418
0.62,1.0802344423737
0.621,1.08434195539281
0.622,1.07203598635519
0.623,1.08143774174151
0.624,1.09183223910005
0.625,1.06756689195948
0.626,1.07644789366761
0.627,1.07938995701647
0.628,1.09387658042936
0.629,1.0625682823622
0.63,1.0886022022618
0.631,1.07696668883213
0.632,1.06826590958762
0.633,1.06733079614043
0.634,1.06896439405304
0.635,1.06322637916374
0.636,1.07168986723739
0.637,1.06827083161842
0.638,1.09097562887542
0.639,1.08692508853922
0.64,1.07500303179417
0.641,1.07705464992444
0.642,1.07954732810591
0.643,1.0856389993227
0.644,1.08322649385811
0.645,1.04819034114244
0.646,1.06184067350822
0.647,1.06977757927711
0.648,1.0838911166223
0.649,1.08543270449314
0.65,1.06753754684937
0.651,1.07831379516721
0.652,1.07205724072201
0.653,1.07861864623294
0.654,1.08727056144707
0.655,1.07069375742767
0.656,1.09539400966554
0.657,1.06976565772241
0.658,1.07027348624933
0.659,1.08256407918752
0.66,1.06956892458303
0.661,1.064077086511
0.662,1.06965397379197
0.663,1.08674638069027
0.664,1.07392340590189
0.665,1.07264784554323
0.666,1.08094571372674
0.667,1.06828793091393
0.668,1.09006709842789
0.669,1.06655339279951
0.67,1.08842961177007
0.671,1.0887096400113
0.672,1.05108608068953
0.673,1.06896783093363
0.674,1.07599363094154
0.675,1.08939172598177
0.676,1.07891291746462
0.677,1.0763852805242
0.678,1.06421202417017
0.679,1.0774324690822
0.68,1.08223188479674
0.681,1.09263196673768
0.682,1.06958208090899
0.683,1.06932533632921
0.684,1.08140765306895
0.685,1.06811818077245
0.686,1.08114668406522
0.687,1.07612956735815
0.688,1.06519231327993
0.689,1.07361360165035
0.69,1.07896820884912
0.691,1.06749183196077
0.692,1.07449023479549
0.693,1.05897235473542
0.694,1.07241642061596
0.695,1.06143151858856
0.696,1.08232487086311
0.697,1.07294229162861
0.698,1.08787308216741
0.699,1.06620882623043
0.7,1.0918470740476
0.701,1.07145529686785
0.702,1.0675293516928
0.703,1.06751178474355
0.704,1.06796159721495
0.705,1.0735941811389
0.706,1.07377414412667
0.707,1.05255288297253
0.708,1.07023121727992
0.709,1.07135489306524
0.71,1.09237878329237
0.711,1.08239402981377
0.712,1.06656060146232
0.713,1.06833169231712
0.714,1.09923837335859
0.715,1.08420930926658
0.716,1.08470045764541
0.717,1.08292855754292
0.718,1.06405383390094
0.719,1.06726524223432
0.72,1.07520675073942
0.721,1.08388611230917
0.722,1.06952544116396
0.723,1.07417594081218
0.724,1.07943503577981
0.725,1.08894631951005
0.726,1.08779156330193
0.727,1.06973167634702
0.728,1.07318924673153
0.729,1.06813371402451
0.73,1.0691536656768
0.731,1.07211554754498
0.732,1.06967798053684
0.733,1.06507741922124
0.734,1.07282200735871
0.735,1.06198726026833
0.736,1.08397722243759
0.737,1.07375209118544
0.738,1.07020941567283
0.739,1.09290259792592
0.74,0.0713961876731994
0.741,0.0836589942556923
0.742,0.0708467605250263
0.743,0.0696404166539617
0.744,0.0644888838047388
0.745,0.0881084155367494
0.746,0.0739795240897033
0.747,0.0542096524827539
0.748,0.0835934118574271
0.749,0.0713501268485472
0.75,0.0925981740908924
0.751,0.0872196500209378
0.752,0.0560564111419203
0.753,0.0830848889485153
0.754,0.0886135886778125
0.755,0.062291444179683
0.756,0.0888533788557023
0.757,0.0731810533930696
0.758,0.0887884879733603
0.759,0.0761232153041225
0.76,0.063241524053512
0.761,0.0808354682903186
0.762,0.0779483670229367
0.763,0.0701128810117875
0.764,0.0721433284441179
0.765,0.0635788466734036
0.766,0.0806998007638442
0.767,0.0909049568941909
0.768,0.065999943019636
0.769,0.0811461465358976
0.77,0.0742751557483737
0.771,0.0678968651198235
0.772,0.0782837509619625
0.773,0.0649369072114868
0.774,0.0671733162300916
0.775,0.0722874051854048
0.776,0.0609667945964104
0.777,0.0753082134327085
0.778,0.0756074927463411
0.779,0.0876965978675514
0.78,0.0938197422536192
0.781,0.0857180425384448
0.782,0.0748475169018711
0.783,0.0766180226258263
0.784,0.0818681165245332
0.785,0.0761912326040875
0.786,0.0781950715017726
0.787,0.0680913392391425
0.788,0.070517258112619
0.789,0.0867132207573763
0.79,0.0778066670753305
0.791,0.0683650871305471
0.792,0.0787685832064701
0.793,0.0782568927566915
0.794,0.081249006100773
0.795,0.0766924635373661
0.796,0.064720825076238
0.797,0.0587375968709873
0.798,0.0865445807962616
0.799,0.0759323314347402
0.8,0.0609487824183497
0.801,0.0711531824915719
0.802,0.0617031639691167
0.803,0.0820384383293049
0.804,0.0877843210430301
0.805,0.0677130434794575
0.806,0.0763665396966282
0.807,0.0879429908602667
0.808,0.0816965517424789
0.809,0.0753106980314853
0.81,0.0727413650976695
0.811,0.0805210322285936
0.812,0.0738568272725205
0.813,0.0793425109044792
0.814,0.0688583496267393
0.815,0.0732625925609979
0.816,0.0870555070985176
0.817,0.0587135054608448
0.818,0.0804985290679313
0.819,0.0660468926017228
0.82,0.0772037339715101
0.821,0.0730457396401801
0.822,0.0868526976873709
0.823,0.0735934088834251
0.824,0.0831049201798258
0.825,0.062991686014413
0.826,0.071966888432007
0.827,0.0682067949773471
0.828,0.0758867829049319
0.829,0.0726749643451799
0.83,0.0599858359161467
0.831,0.0685537828675602
0.832,0.0806724348423416
0.833,0.0705310828334592
0.834,0.0861251791337442
0.835,0.0654640663678384
0.836,0.082450251417475
0.837,0.0663972746996068
0.838,0.0785081000095573
0.839,0.0663451518663563
0.84,0.0737452281001385
0.841,0.0826576875909339
0.842,0.0711945236750393
0.843,0.0704198683271117
0.844,0.0838159033332334
0.845,0.0824996900760716
0.846,0.0757485950146313
0.847,0.0628449324224385
0.848,0.0711327305439886
0.849,0.0771903476032521
0.85,0.0908592440053564
0.851,0.0534877236042108
0.852,0.0864294929602435
0.853,0.0810817610540077
0.854,0.0922828976091385
0.855,0.0805127152416543
0.856,0.0714514063330437
0.857,0.0868798541201001
0.858,0.0740006060027744
0.859,0.0652248185453973
0.86,0.0864686698236802
0.861,0.0763543105542778
0.862,0.072335980044361
0.863,0.0727432851261546
0.864,0.0661413368332306
0.865,0.0865066885647309
0.866,0.0578059021081988
0.867,0.0819885709560106
0.868,0.0805340042389717
0.869,0.0777355880832531
0.87,0.0820171504777773
0.871,0.057514339199645
0.872,0.0824878324246991
0.873,0.0696309377523958
0.874,0.0826333665505219
0.875,0.0512236738063555
0.876,0.0805053464645678
0.877,0.0534160830744446
0.878,0.0719405337264893
0.879,0.0835251231148463
0.88,0.0825612699609519
0.881,0.0702687052304859
0.882,0.0811894875799972
0.883,0.0686647536487881
0.884,0.0737044181479072
0.885,0.0798770604625283
0.886,0.0814611410555255
0.887,0.0684341527019462
0.888,0.0727508716026287
0.889,0.0579866617120874
0.89,0.0735724840831926
0.891,0.0721485306875468
0.892,0.0889185265334531
0.893,0.0762347745046814
0.894,0.0799917519117115
0.895,0.0757032116652933
0.896,0.0772521319103328
0.897,0.0689952251251901
0.898,0.0797486797109827
0.899,0.0710067240968576
0.9,0.0782372317324968
0.901,0.0909737153828674
0.902,0.0808198573524455
0.903,0.0793553654992351
0.904,0.0673628167368959
0.905,0.0884634414453287
0.906,0.0743830111505627
0.907,0.0669517543695096
0.908,0.0682079852837549
0.909,0.0853392841533881
0.91,0.0851191645461435
0.911,0.0860625455735723
0.912,0.0659537681604114
0.913,0.0679228732748737
0.914,0.0720430605940091
0.915,0.0674579560094186
0.916,0.0698718453081361
0.917,0.0667153906202242
0.918,0.0694713917336993
0.919,0.0761048218267203
0.92,0.0768405629908315
0.921,0.0563766790445318
0.922,0.0745063382089659
0.923,0.0683703697945632
0.924,0.0760680430096337
0.925,0.0838081171649253
0.926,0.0786387816719976
0.927,0.060780172382029
0.928,0.0691604701574094
0.929,0.0579514654796014
0.93,0.0747086464027498
0.931,0.0646275606077262
0.932,0.0762157544815423
0.933,0.0684231731386594
0.934,0.0720887357235446
0.935,0.0620758554921422
0.936,0.0710864643980288
0.937,0.0690229830991206
0.938,0.0865743452235555
0.939,0.0817704335623601
0.94,0.0866813702592429
0.941,0.0824962918447354
0.942,0.0874464252476931
0.943,0.0713574452182748
0.944,0.0650766971442627
0.945,0.0884193814170114
0.946,0.0686310858763124
0.947,0.0841148179897742
0.948,0.0785443719847826
0.949,0.0809927642051693
0.95,0.0882617181402585
0.951,0.0685802796077034
0.952,0.0587821422894335
0.953,0.0794913696925409
0.954,0.0648596224232784
0.955,0.057544180595586
0.956,0.0728495343865054
0.957,0.0903519014453067
0.958,0.0621431759667794
0.959,0.0734365086737433
0.96,0.0751413774297721
0.961,0.06251165324009
0.962,0.080392177218027
0.963,0.06028670751736
0.964,0.0832230557103859
0.965,0.0685172447721933
0.966,0.0660391156631885
0.967,0.0666462330955637
0.968,0.0802926811453248
0.969,0.0740186286744162
0.97,0.084896826675694
0.971,0.0708021353486082
0.972,0.0762104238719323
0.973,0.0646937670482779
0.974,0.105701340934996
0.975,0.0888705987972518
0.976,0.0766215049983919
0.977,0.0744772460687735
0.978,0.0817980402781719
0.979,0.0797182048976728
0.98,0.0686444751332463
0.981,0.0552658724557017
0.982,0.0819042218034852
0.983,0.0671560371726406
0.984,0.0843909925860958
0.985,0.0910499507804393
0.986,0.0653156494814755
0.987,0.0850737262885663
0.988,0.0802023636070062
0.989,0.0835007495866362
0.99,0.0809421203826273
0.991,0.092870701332799
0.992,0.0742226955598539
0.993,0.0845964562328999
0.994,0.0802675873058711
0.995,0.0527803877868527
0.996,0.0635649087675699
0.997,0.0651590317959949
0.998,0.0865101283975798
0.999,0.0769146054175129
1,0.0568390600081919
1.001,0.0729226836780918
1.002,0.0718881617272837
1.003,0.0733500061033375
1.004,0.0824217983727086
1.005,0.064430382537257
1.006,0.0715496337903225
1.007,0.0909498362585291
1.008,0.0727008383071864
1.009,0.09720181630868
1.01,0.0705607801800369
1.011,0.0821220535933722
1.012,0.0777820667004007
1.013,0.067275589304341
1.014,0.0667133235327878
1.015,0.0872006247260111
1.016,0.0658066650927459
1.017,0.0718249708180887
1.018,0.0627175209291934
1.019,0.0836570240624759
1.02,0.0864607309108301
1.021,0.0653209835561763
1.022,0.0980279756268954
1.023,0.0721637966025648
1.024,0.0727471699975721
1.025,0.0856428103106112
1.026,0.0581709854312852
1.027,0.0772752068109845
1.028,0.0818203811412413
1.029,0.0771854325396614
1.03,0.0788357023287677
1.031,0.0824583960687632
1.032,0.0726985291633059
1.033,0.075261357430756
1.034,0.0621425699464809
1.035,0.0772494922483463
1.036,0.0779334502831703
1.037,0.0845248196697322
1.038,0.0823404568057253
1.039,0.0663249702054803
1.04,0.0801729391656661
1.041,0.0873020921448837
1.042,0.0657850478560565
1.043,0.0842711337768214
1.044,0.0920265919635757
1.045,0.0711862576993648
1.046,0.0801555474122057
1.047,0.0764993017144051
1.048,0.0701656910394458
1.049,0.071814599531104
1.05,0.0687750851379269
1.051,0.0607735513157986
1.052,0.0660997844402177
1.053,0.0591504166163276
1.054,0.079861955934357
1.055,0.0895644395763641
1.056,0.0712491509294745
1.057,0.0681490167773801
1.058,0.0788269484184816
1.059,0.0779594565928885
1.06,0.0659170974875258
1.061,0.0724177521770684
1.062,0.0829494952467585
1.063,0.0835806270342116
1.064,0.0801184171490327
1.065,0.0690997971019049
1.066,0.0640490441496495
1.067,0.0759300124753911
1.068,0.0799106202300433
1.069,0.0707349246449785
1.07,0.0872551483811417
1.071,0.0827020522005091
1.072,0.0736873972130961
1.073,0.0797107431694005
1.074,0.0786423999021029
1.075,0.06567027313413
1.076,0.0643837728944588
1.077,0.0891682103222673
1.078,0.0783323294045922
1.079,0.0757518369512062
1.08,0.0718241133411602
1.081,0.0639471120846979
1.082,0.0802155592223306
1.083,0.0722765538178394
1.084,0.0656039253818603
1.085,0.0937521904170587
1.086,0.0777583429680515
1.087,0.0784872231885034
1.088,0.066246488673155
1.089,0.0809516337015974
1.09,0.0737150100223992
1.091,0.0783499533276097
1.092,0.0807610434911156
1.093,0.0896136830881626
1.094,0.0639165934962799
1.095,0.0645149331809292
1.096,0.0848248183093692
1.097,0.0808008738955477
1.098,0.0705970827936543
1.099,0.0721003716347933
1.1,0.0815649690483681
1.101,0.0736394620448859
1.102,0.0915657498616642
1.103,0.0816150453493962
1.104,0.0573454749044574
1.105,0.0728032112614326
1.106,0.0720077237189394
1.107,0.0857914923400426
1.108,0.0759338181455348
1.109,0.0610038145821549
1.11,0.0733713413483169
1.111,0.0905279965873527
1.112,0.0733155808307254
1.113,0.0658918383892602
1.114,0.0783870134604734
1.115,0.0915694780395472
1.116,0.0780381521007585
1.117,0.0626304588565835
1.118,0.0847766475204439
1.119,0.0959508620092762
1.12,0.0831018099980314
1.121,0.0857105751235661
1.122,0.0693263405327852
1.123,0.0691456685253161
1.124,0.0656655521281221
1.125,0.0698463554628913
1.126,0.0685409775815187
1.127,0.083338506405245
1.128,0.0738786659290447
1.129,0.0859757364388173
1.13,0.0781430863935845
1.131,0.0749505224172775
1.132,0.0588726463343094
1.133,0.0650191169423555
1.134,0.0841779680220734
